CUI1,REL,CUI2,SAB
C0024115,Has a narrower relationship,C0034050,CSP
C0024115,Has a narrower relationship,C0206062,CSP
C0024115,Has a narrower relationship,C1145670,CSP
C0024115,Has other relationship,C0006261,MEDLINEPLUS
C0024115,Has other relationship,C0024117,MEDLINEPLUS
C0024115,Has other relationship,C0032226,MEDLINEPLUS
C0024115,Has other relationship,C0032285,MEDLINEPLUS
C0024115,Has other relationship,C0034069,MEDLINEPLUS
C0024115,Has other relationship,C0035235,MEDLINEPLUS
C0024115,Has other relationship,C0206062,MEDLINEPLUS
C0024115,Has other relationship,C1145670,MEDLINEPLUS
C0024115,Related and possibly synonymous,C0035204,MEDLINEPLUS
C0024115,Has child relationship,C0035220,SNOMEDCT_US
C0024115,Has child relationship,C0085581,SNOMEDCT_US
C0024115,Has child relationship,C0206062,SNOMEDCT_US
C0024115,Has child relationship,C0221757,SNOMEDCT_US
C0024115,Has child relationship,C0339904,SNOMEDCT_US
C0024115,Has child relationship,C0456973,SNOMEDCT_US
C0024115,Has child relationship,C0521530,SNOMEDCT_US
C0024115,Has child relationship,C0700376,SNOMEDCT_US
C0024115,Has child relationship,C0742343,SNOMEDCT_US
C0024115,Has child relationship,C0746102,SNOMEDCT_US
C0024115,Has child relationship,C0876973,SNOMEDCT_US
C0024115,Has child relationship,C1334969,SNOMEDCT_US
C0024115,Has child relationship,C3714636,SNOMEDCT_US
C0024115,Has child relationship,C4274326,SNOMEDCT_US
C0024115,Has parent relationship,C0039978,SNOMEDCT_US
C0024115,Has other relationship,C0152102,SNOMEDCT_US
C0024115,Has child relationship,C0010674,PSY
C0024115,Has child relationship,C0032285,PSY
C0024115,Has child relationship,C0034067,PSY
C0024115,Has child relationship,C0041327,PSY
C0024115,Has parent relationship,C0035242,PSY
C0024115,Has a broader relationship,C0035242,PSY
C0024115,Has a narrower relationship,C0010674,PSY
C0024115,Has a narrower relationship,C0032285,PSY
C0024115,Has a narrower relationship,C0034067,PSY
C0024115,Has a narrower relationship,C0041327,PSY
C0024115,Has child relationship,C1335019,NCI
C0024115,Has child relationship,C1335573,NCI
C0024115,Has child relationship,C2827467,NCI
C0024115,Has parent relationship,C0035204,NCI
C0024115,Has parent relationship,C0039978,NCI
C0024116,Has child relationship,C0004031,MSH
C0024116,Has child relationship,C0005716,MSH
C0024116,Has child relationship,C1535939,MSH
C0024116,Has child relationship,C2350529,MSH
C0024116,Has parent relationship,C0024115,MSH
C0024116,Has parent relationship,C0026946,MSH
C0024116,Has parent relationship,C0035243,MSH
C0024117,Has child relationship,C0008677,MSH
C0024117,Has child relationship,C0034067,MSH
C0024117,Has child relationship,C4038730,MSH
C0024117,Has parent relationship,C0008679,MSH
C0024117,Has parent relationship,C0600260,MSH
C0024117,Has child relationship,C0008677,CSP
C0024117,Has child relationship,C0034067,CSP
C0024117,Has parent relationship,C0006261,CSP
C0024117,Has parent relationship,C0024115,CSP
C0024117,Has a broader relationship,C0006261,CSP
C0024117,Has a broader relationship,C0024115,CSP
C0024117,Has a narrower relationship,C0008677,CSP
C0024117,Has a narrower relationship,C0034067,CSP
C0024117,Has other relationship,C0002390,CSP
C0024117,Has other relationship,C0004096,CSP
C0024117,Has other relationship,C0008679,CSP
C0024117,Related and possibly synonymous,C0600260,CSP
C0024117,Has child relationship,C0006267,NCI
C0024117,Has child relationship,C0008677,NCI
C0024117,Has child relationship,C0034067,NCI
C0024117,Has child relationship,C0155883,NCI
C0024117,Has parent relationship,C0746102,NCI
C0024117,Has other relationship,C4038730,SNOMEDCT_US
C0024117,Has other relationship,C0004096,MEDLINEPLUS
C0024117,Has other relationship,C0008677,MEDLINEPLUS
C0024117,Has other relationship,C0024115,MEDLINEPLUS
C0024117,Has other relationship,C0034067,MEDLINEPLUS
C0024117,Has other relationship,C0221757,MEDLINEPLUS
C0024117,Has parent relationship,C0001883,HPO
C0024117,Has child relationship,C0034067,SNOMEDCT_US
C0024117,Has child relationship,C0340044,SNOMEDCT_US
C0024117,Has child relationship,C4038730,SNOMEDCT_US
C0024118,Has child relationship,C0013505,MSH
C0024118,Has parent relationship,C0024115,MSH
C0024118,Has parent relationship,C0030499,MSH
C0024118,Has parent relationship,C0035243,MSH
C0024118,Has parent relationship,C0876973,SNOMEDCT_US
C0024131,Has parent relationship,C0041309,MSH
C0024131,Related and possibly synonymous,C0024141,CSP
C0024131,Has parent relationship,C0041309,SNOMEDCT_US
C0024131,Has parent relationship,C0037274,PSY
C0024131,Has a broader relationship,C0037274,PSY
C0024131,Has other relationship,C0041296,PSY
C0024137,Has a narrower relationship,C0024140,MSH
C0024137,Has child relationship,C0024138,MSH
C0024137,Has parent relationship,C0009782,MSH
C0024137,Has parent relationship,C0037274,MSH
C0024137,Has child relationship,C0024140,SNOMEDCT_US
C0024137,Has child relationship,C0030327,SNOMEDCT_US
C0024137,Has child relationship,C0406636,SNOMEDCT_US
C0024137,Has child relationship,C0409977,SNOMEDCT_US
C0024137,Has child relationship,C0521471,SNOMEDCT_US
C0024137,Has child relationship,C5574816,SNOMEDCT_US
C0024137,Has other relationship,C0024140,SNOMEDCT_US
C0024137,Has other relationship,C0409974,SNOMEDCT_US
C0024137,Has child relationship,C0024138,NCI
C0024137,Has child relationship,C0024140,NCI
C0024137,Has child relationship,C0406636,NCI
C0024137,Has child relationship,C0521471,NCI
C0024137,Has child relationship,C3830391,NCI
C0024137,Has parent relationship,C0409974,NCI
C0024138,Has child relationship,C0030327,MSH
C0024138,Has parent relationship,C0024137,MSH
C0024138,Has other relationship,C0030327,MSH
C0024138,Related and possibly synonymous,C0409974,MEDLINEPLUS
C0024138,Has parent relationship,C0037274,CSP
C0024138,Has a broader relationship,C0037274,CSP
C0024138,Has child relationship,C1274838,SNOMEDCT_US
C0024138,Has parent relationship,C5574816,SNOMEDCT_US
C0024138,Has other relationship,C0409974,SNOMEDCT_US
C0024138,Has other relationship,C5574816,SNOMEDCT_US
C0024138,Has other relationship,C5574816,SNOMEDCT_US
C0024138,Has child relationship,C0030327,ORPHANET
C0024138,Has child relationship,C0406636,ORPHANET
C0024138,Has child relationship,C1274838,ORPHANET
C0024138,Has child relationship,C4551515,ORPHANET
C0024138,Has child relationship,C5574816,ORPHANET
C0024138,Has child relationship,C5688224,ORPHANET
C0024138,Has parent relationship,C5680424,ORPHANET
C0024138,Has parent relationship,C0024137,NCI
C0024140,Has other relationship,C0024137,SNOMEDCT_US
C0024140,Has parent relationship,C0024137,NCI
C0024140,Has parent relationship,C0024137,SNOMEDCT_US
C0024140,Has other relationship,C0409974,SNOMEDCT_US
C0024140,Has parent relationship,C5680424,ORPHANET
C0024140,Has a broader relationship,C0024137,MSH
C0024141,Has child relationship,C0024143,MSH
C0024141,Has child relationship,C0752332,MSH
C0024141,Has parent relationship,C0004364,MSH
C0024141,Has parent relationship,C0009782,MSH
C0024141,Has a narrower relationship,C0409979,MSH
C0024141,Has other relationship,C0085278,MSH
C0024141,Has other relationship,C0751878,MSH
C0024141,Related and possibly synonymous,C0409974,MEDLINEPLUS
C0024141,Has child relationship,C0024143,CSP
C0024141,Has parent relationship,C0004364,CSP
C0024141,Has parent relationship,C0009782,CSP
C0024141,Has parent relationship,C0037274,CSP
C0024141,Has a broader relationship,C0004364,CSP
C0024141,Has a broader relationship,C0009782,CSP
C0024141,Has a broader relationship,C0037274,CSP
C0024141,Has a narrower relationship,C0024143,CSP
C0024141,Has other relationship,C0022660,CSP
C0024141,Has other relationship,C0085278,CSP
C0024141,Related and possibly synonymous,C0024131,CSP
C0024141,Has other relationship,C1274834,SNOMEDCT_US
C0024141,Has other relationship,C1274834,SNOMEDCT_US
C0024141,Has other relationship,C4750787,SNOMEDCT_US
C0024141,Source asserted synonymy,C0409974,MEDLINEPLUS
C0024141,Source asserted synonymy,C0409974,MEDLINEPLUS
C0024141,Related and possibly synonymous,C0409974,MEDLINEPLUS
C0024141,Related and possibly synonymous,C0409974,MEDLINEPLUS
C0024141,Has child relationship,C0409977,SNOMEDCT_US
C0024141,Has child relationship,C1274834,SNOMEDCT_US
C0024141,Has child relationship,C4750787,SNOMEDCT_US
C0024141,Has parent relationship,C0009326,SNOMEDCT_US
C0024141,Has parent relationship,C0409974,SNOMEDCT_US
C0024141,Has other relationship,C0024143,SNOMEDCT_US
C0024141,Has other relationship,C0521471,SNOMEDCT_US
C0024141,Has parent relationship,C0004364,PDQ
C0024141,Has parent relationship,C2717961,ORPHANET
C0024141,Has child relationship,C0409977,NCI
C0024141,Has child relationship,C0521471,NCI
C0024141,Has child relationship,C0740415,NCI
C0024141,Has parent relationship,C0409974,NCI
C0024143,Has parent relationship,C0017658,MSH
C0024143,Has parent relationship,C0024141,MSH
C0024143,Has child relationship,C4053953,HPO
C0024143,Has child relationship,C4053954,HPO
C0024143,Has child relationship,C4053955,HPO
C0024143,Has child relationship,C4053958,HPO
C0024143,Has child relationship,C4053959,HPO
C0024143,Has child relationship,C4054543,HPO
C0024143,Has parent relationship,C0017658,HPO
C0024143,Has parent relationship,C0017658,SNOMEDCT_US
C0024143,Has other relationship,C0024141,SNOMEDCT_US
C0024143,Has other relationship,C2895173,SNOMEDCT_US
C0024143,Has parent relationship,C0017658,CSP
C0024143,Has parent relationship,C0024141,CSP
C0024143,Has a broader relationship,C0017658,CSP
C0024143,Has a broader relationship,C0024141,CSP
C0024143,Has child relationship,C4053952,NCI
C0024143,Has child relationship,C4053953,NCI
C0024143,Has child relationship,C4053954,NCI
C0024143,Has child relationship,C4053955,NCI
C0024143,Has child relationship,C4053956,NCI
C0024143,Has child relationship,C4053957,NCI
C0024143,Has child relationship,C4053958,NCI
C0024143,Has child relationship,C4053959,NCI
C0024143,Has parent relationship,C0017658,NCI
C0024198,Has parent relationship,C0442893,AIR
C0024198,Has a narrower relationship,C0242381,MSH
C0024198,Has child relationship,C0014740,MSH
C0024198,Has child relationship,C0752235,MSH
C0024198,Has child relationship,C2063079,MSH
C0024198,Has parent relationship,C0006035,MSH
C0024198,Has parent relationship,C0085423,MSH
C0024198,Has parent relationship,C0162700,MSH
C0024198,Has parent relationship,C0006035,CSP
C0024198,Has a broader relationship,C0006035,CSP
C0024198,Has other relationship,C0003869,CSP
C0024198,Has other relationship,C0872315,CSP
C0024198,Related and possibly synonymous,C0242381,CSP
C0024198,Has other relationship,C0014740,SNOMEDCT_US
C0024198,Has other relationship,C0752235,SNOMEDCT_US
C0024198,Has other relationship,C0752235,SNOMEDCT_US
C0024198,Has child relationship,C3890422,NCI
C0024198,Has child relationship,C3898623,NCI
C0024198,Has child relationship,C3899280,NCI
C0024198,Has child relationship,C3899282,NCI
C0024198,Has parent relationship,C0004623,NCI
C0024198,Has other relationship,C0014740,SNOMEDCT_US
C0024198,Has other relationship,C0004623,MEDLINEPLUS
C0024198,Related and possibly synonymous,C3890422,MEDLINEPLUS
C0024198,Has child relationship,C0752235,SNOMEDCT_US
C0024198,Has parent relationship,C0006035,SNOMEDCT_US
C0024198,Has parent relationship,C1278821,ORPHANET
C0024205,Has child relationship,C0007361,MSH
C0024205,Has child relationship,C0025469,MSH
C0024205,Has child relationship,C0033838,MSH
C0024205,Has child relationship,C0398367,MSH
C0024205,Has parent relationship,C0024228,MSH
C0024205,Has child relationship,C0025469,SNOMEDCT_US
C0024205,Has child relationship,C0149642,SNOMEDCT_US
C0024205,Has child relationship,C0154304,SNOMEDCT_US
C0024205,Has child relationship,C0157705,SNOMEDCT_US
C0024205,Has child relationship,C0392051,SNOMEDCT_US
C0024205,Has parent relationship,C0272394,SNOMEDCT_US
C0024205,Has parent relationship,C0497156,SNOMEDCT_US
C0024205,Has child relationship,C0025469,NCI
C0024205,Has child relationship,C0149642,NCI
C0024205,Has child relationship,C0154304,NCI
C0024205,Has child relationship,C0157705,NCI
C0024205,Has child relationship,C0235591,NCI
C0024205,Has child relationship,C0392051,NCI
C0024205,Has child relationship,C0398367,NCI
C0024205,Has child relationship,C0919638,NCI
C0024205,Has child relationship,C0919797,NCI
C0024205,Has parent relationship,C0272394,NCI
C0024205,Has parent relationship,C0746351,NCI
C0024214,Has child relationship,C0024215,MSH
C0024214,Has parent relationship,C0024228,MSH
C0024214,Has parent relationship,C0002959,NCI
C0024214,Has other relationship,C0024215,SNOMEDCT_US
C0024214,Has other relationship,C0340834,SNOMEDCT_US
C0024214,Has other relationship,C2931241,SNOMEDCT_US
C0024214,Has other relationship,C4273969,SNOMEDCT_US
C0024214,Has other relationship,C4302916,SNOMEDCT_US
C0024214,Has other relationship,C4304031,SNOMEDCT_US
C0024214,Has child relationship,C0024215,HPO
C0024215,Has parent relationship,C0024214,MSH
C0024215,Has a narrower relationship,C0340834,MSH
C0024215,Has a narrower relationship,C2931241,MSH
C0024215,Has parent relationship,C0024214,HPO
C0024215,Has child relationship,C0340834,SNOMEDCT_US
C0024215,Has child relationship,C2931241,SNOMEDCT_US
C0024215,Has child relationship,C4273969,SNOMEDCT_US
C0024215,Has child relationship,C4304031,SNOMEDCT_US
C0024215,Has other relationship,C0024214,SNOMEDCT_US
C0024215,Has child relationship,C2931241,ORPHANET
C0024215,Has child relationship,C4273969,ORPHANET
C0024215,Has child relationship,C4538570,ORPHANET
C0024225,Has parent relationship,C0024228,MSH
C0024225,Has parent relationship,C0009450,NCI
C0024228,Has child relationship,C0024205,MSH
C0024228,Has child relationship,C0024214,MSH
C0024228,Has child relationship,C0024225,MSH
C0024228,Has child relationship,C0024236,MSH
C0024228,Has child relationship,C0024248,MSH
C0024228,Has child relationship,C0026691,MSH
C0024228,Has child relationship,C0037997,MSH
C0024228,Has child relationship,C0040115,MSH
C0024228,Has child relationship,C0497156,MSH
C0024228,Has parent relationship,C0851353,MSH
C0024228,Has a narrower relationship,C2751313,MSH
C0024228,Has other relationship,C0008733,MSH
C0024228,Has child relationship,C0005956,CSP
C0024228,Has child relationship,C0024236,CSP
C0024228,Has child relationship,C0037997,CSP
C0024228,Has child relationship,C0154199,CSP
C0024228,Has parent relationship,C0012634,CSP
C0024228,Has a broader relationship,C0012634,CSP
C0024228,Has a narrower relationship,C0005956,CSP
C0024228,Has a narrower relationship,C0024236,CSP
C0024228,Has a narrower relationship,C0037997,CSP
C0024228,Has a narrower relationship,C0154199,CSP
C0024228,Has other relationship,C0003962,CSP
C0024228,Has other relationship,C0018939,CSP
C0024228,Has other relationship,C1609432,CSP
C0024228,Related and possibly synonymous,C0497156,CSP
C0024228,Has other relationship,C0024236,MEDLINEPLUS
C0024228,Has other relationship,C0037997,MEDLINEPLUS
C0024228,Has child relationship,C0013884,SNOMEDCT_US
C0024228,Has child relationship,C0272394,SNOMEDCT_US
C0024228,Has child relationship,C0497156,SNOMEDCT_US
C0024228,Has child relationship,C0033838,SNOMEDCT_US
C0024228,Has child relationship,C0037997,SNOMEDCT_US
C0024228,Has child relationship,C0154199,SNOMEDCT_US
C0024228,Has child relationship,C0272394,SNOMEDCT_US
C0024228,Has other relationship,C0018939,SNOMEDCT_US
C0024228,Related and possibly synonymous,C0851353,PSY
C0024236,Has a narrower relationship,C1704423,MSH
C0024236,Has child relationship,C0013882,MSH
C0024236,Has child relationship,C0013884,MSH
C0024236,Has child relationship,C3494374,MSH
C0024236,Has child relationship,C4277512,MSH
C0024236,Has parent relationship,C0024228,MSH
C0024236,Has a narrower relationship,C0238261,MSH
C0024236,Has a narrower relationship,C0265345,MSH
C0024236,Has a narrower relationship,C0268314,MSH
C0024236,Has a narrower relationship,C0340834,MSH
C0024236,Has a narrower relationship,C1835265,MSH
C0024236,Has a narrower relationship,C1855477,MSH
C0024236,Has a narrower relationship,C2677167,MSH
C0024236,Has a narrower relationship,C2931241,MSH
C0024236,Has a narrower relationship,C3887495,MSH
C0024236,Has other relationship,C0221348,MSH
C0024236,Has other relationship,C0398370,MSH
C0024236,Has parent relationship,C0024228,CSP
C0024236,Has a broader relationship,C0024228,CSP
C0024236,Has other relationship,C0024228,MEDLINEPLUS
C0024236,Has child relationship,C4025292,HPO
C0024236,Has child relationship,C0013884,SNOMEDCT_US
C0024236,Has child relationship,C0265191,SNOMEDCT_US
C0024236,Has child relationship,C1859371,SNOMEDCT_US
C0024236,Has other relationship,C0013884,SNOMEDCT_US
C0024236,Has other relationship,C0221348,SNOMEDCT_US
C0024236,Has other relationship,C0238261,SNOMEDCT_US
C0024236,Has other relationship,C0265191,SNOMEDCT_US
